MHC,Identity,WB,"NA",SB,total,SB_pct,WB_pct,Binder_pct
HLA-DQA10301-DQB10202,csp-39,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10202,csp-4,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10202,csp-46,0,96,0,96,0,0,0
HLA-DQA10301-DQB10202,csp-47,0,96,0,96,0,0,0
HLA-DQA10301-DQB10202,csp-53,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10202,csp-55,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10202,csp-68,0,96,0,96,0,0,0
HLA-DQA10301-DQB10202,csp-7,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10202,csp-8,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10202,csp-94,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10202,csp-99,0,96,0,96,0,0,0
HLA-DQA10301-DQB10202,csp_reference,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10301,csp-1,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-10,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-11,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-111,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-117,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-12,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-15,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-16,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-18,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-19,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-22,8,87,1,96,0.010416666666666666,0.08333333333333333,0.09375
HLA-DQA10301-DQB10301,csp-27,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-31,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-32,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-35,4,90,2,96,0.020833333333333332,0.041666666666666664,0.0625
HLA-DQA10301-DQB10301,csp-36,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-39,4,90,2,96,0.020833333333333332,0.041666666666666664,0.0625
HLA-DQA10301-DQB10301,csp-4,7,88,1,96,0.010416666666666666,0.07291666666666667,0.08333333333333333
HLA-DQA10301-DQB10301,csp-46,7,88,1,96,0.010416666666666666,0.07291666666666667,0.08333333333333333
HLA-DQA10301-DQB10301,csp-47,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-53,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-55,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-68,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10301,csp-7,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-8,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10301,csp-94,6,90,0,96,0,0.0625,0.0625
HLA-DQA10301-DQB10301,csp-99,8,87,1,96,0.010416666666666666,0.08333333333333333,0.09375
HLA-DQA10301-DQB10301,csp_reference,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10302,csp-1,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-10,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-11,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-111,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-117,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-12,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-15,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-16,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-18,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-19,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-22,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-27,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-31,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-32,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-35,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-36,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-39,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-4,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-46,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-47,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-53,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-55,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-68,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-7,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-8,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-94,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp-99,0,96,0,96,0,0,0
HLA-DQA10301-DQB10302,csp_reference,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-1,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-10,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-11,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-111,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-117,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-12,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-15,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-16,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-18,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-19,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-22,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10303,csp-27,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-31,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-32,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-35,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-36,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-39,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-4,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-46,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-47,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-53,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-55,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-68,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-7,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-8,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10303,csp-94,0,96,0,96,0,0,0
HLA-DQA10301-DQB10303,csp-99,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10303,csp_reference,0,96,0,96,0,0,0
HLA-DQA10301-DQB10319,csp-1,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-10,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-11,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-111,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-117,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-12,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-15,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-16,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-18,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-19,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-22,8,87,1,96,0.010416666666666666,0.08333333333333333,0.09375
HLA-DQA10301-DQB10319,csp-27,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-31,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-32,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-35,4,90,2,96,0.020833333333333332,0.041666666666666664,0.0625
HLA-DQA10301-DQB10319,csp-36,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-39,4,90,2,96,0.020833333333333332,0.041666666666666664,0.0625
HLA-DQA10301-DQB10319,csp-4,7,88,1,96,0.010416666666666666,0.07291666666666667,0.08333333333333333
HLA-DQA10301-DQB10319,csp-46,7,88,1,96,0.010416666666666666,0.07291666666666667,0.08333333333333333
HLA-DQA10301-DQB10319,csp-47,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-53,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-55,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-68,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10319,csp-7,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-8,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10319,csp-94,6,90,0,96,0,0.0625,0.0625
HLA-DQA10301-DQB10319,csp-99,8,87,1,96,0.010416666666666666,0.08333333333333333,0.09375
HLA-DQA10301-DQB10319,csp_reference,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10402,csp-1,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-10,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-11,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-111,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10402,csp-117,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-12,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-15,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-16,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-18,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10402,csp-19,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-22,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-27,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-31,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-32,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-35,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-36,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-39,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-4,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10402,csp-46,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10402,csp-47,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-53,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-55,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10402,csp-68,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-7,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-8,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-94,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp-99,0,96,0,96,0,0,0
HLA-DQA10301-DQB10402,csp_reference,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10501,csp-1,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10501,csp-10,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-11,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-111,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10501,csp-117,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-12,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10501,csp-15,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-16,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-18,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10501,csp-19,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-22,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10501,csp-27,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-31,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-32,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-35,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10501,csp-36,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-39,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10501,csp-4,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-46,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-47,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-53,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-55,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10501,csp-68,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10501,csp-7,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp-8,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10501,csp-94,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10501,csp-99,0,96,0,96,0,0,0
HLA-DQA10301-DQB10501,csp_reference,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-1,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-10,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp-11,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp-111,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp-117,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-12,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-15,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-16,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-18,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp-19,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-22,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp-27,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10502,csp-31,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-32,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp-35,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-36,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-39,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-4,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-46,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-47,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-53,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10502,csp-55,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-68,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10502,csp-7,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp-8,0,96,0,96,0,0,0
HLA-DQA10301-DQB10502,csp-94,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10502,csp-99,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10502,csp_reference,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10503,csp-1,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10301-DQB10503,csp-10,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-11,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-111,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-117,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-12,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-15,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-16,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-18,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-19,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-22,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10503,csp-27,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-31,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-32,3,92,1,96,0.010416666666666666,0.03125,0.041666666666666664
HLA-DQA10301-DQB10503,csp-35,6,89,1,96,0.010416666666666666,0.0625,0.07291666666666667
HLA-DQA10301-DQB10503,csp-36,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10301-DQB10503,csp-39,6,89,1,96,0.010416666666666666,0.0625,0.07291666666666667
HLA-DQA10301-DQB10503,csp-4,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10301-DQB10503,csp-46,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10301-DQB10503,csp-47,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10301-DQB10503,csp-53,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10301-DQB10503,csp-55,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10301-DQB10503,csp-68,0,96,0,96,0,0,0
HLA-DQA10301-DQB10503,csp-7,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-8,2,93,1,96,0.010416666666666666,0.020833333333333332,0.03125
HLA-DQA10301-DQB10503,csp-94,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10503,csp-99,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10503,csp_reference,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10301-DQB10601,csp-1,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-10,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-11,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-111,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-117,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-12,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-15,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-16,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-18,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-19,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-22,4,90,2,96,0.020833333333333332,0.041666666666666664,0.0625
HLA-DQA10301-DQB10601,csp-27,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-31,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-32,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-35,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10601,csp-36,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-39,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10601,csp-4,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10601,csp-46,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10601,csp-47,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-53,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-55,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-68,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10601,csp-7,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-8,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10601,csp-94,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10601,csp-99,4,90,2,96,0.020833333333333332,0.041666666666666664,0.0625
HLA-DQA10301-DQB10601,csp_reference,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10602,csp-1,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-10,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-11,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-111,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-117,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-12,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-15,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-16,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-18,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-19,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-22,1,94,1,96,0.010416666666666666,0.010416666666666666,0.020833333333333332
HLA-DQA10301-DQB10602,csp-27,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-31,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-32,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-35,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10602,csp-36,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-39,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10602,csp-4,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-46,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-47,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-53,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-55,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-68,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10602,csp-7,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-8,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10602,csp-94,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10301-DQB10602,csp-99,1,94,1,96,0.010416666666666666,0.010416666666666666,0.020833333333333332
HLA-DQA10301-DQB10602,csp_reference,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10603,csp-1,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10301-DQB10603,csp-10,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10301-DQB10603,csp-11,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10301-DQB10603,csp-111,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-117,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-12,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-15,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-16,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-18,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-19,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-22,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10301-DQB10603,csp-27,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10301-DQB10603,csp-31,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-32,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-35,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10603,csp-36,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-39,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10301-DQB10603,csp-4,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10603,csp-46,3,93,0,96,0,0.03125,0.03125
HLA-DQA10301-DQB10603,csp-47,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-53,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10301-DQB10603,csp-55,4,92,0,96,0,0.041666666666666664,0.041666666666666664
